scene,aoi_slug,pair_id,tile_idx,r2_mean,land_cover,land_cover_group,emit_b32_path,s2_path
lat13.5_lon40.7_20250330_T37PFQ_t029,aoi_lat13.5_lon40.7,20250330T080026_T37PFQ_20250402,29,0.9307250045239924,volcanic/barren,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.5_lon40.7/20250330T080026_T37PFQ_20250402/tiles/20250330T080026_T37PFQ_20250402_tile029_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.5_lon40.7/20250330T080026_T37PFQ_20250402/tiles/20250330T080026_T37PFQ_20250402_tile029_s2.tif
lat-33.5_lon19.5_20250123_T34HCJ_t210,aoi_lat-33.5_lon19.5,20250123T084427_T34HCJ_20250124,210,0.9419303983449936,shrubland/heathland,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-33.5_lon19.5/20250123T084427_T34HCJ_20250124/tiles/20250123T084427_T34HCJ_20250124_tile210_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-33.5_lon19.5/20250123T084427_T34HCJ_20250124/tiles/20250123T084427_T34HCJ_20250124_tile210_s2.tif
lat13.5_lon40.7_20250330_T37PFQ_t102,aoi_lat13.5_lon40.7,20250330T080026_T37PFQ_20250402,102,0.7866381164640188,volcanic/barren,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.5_lon40.7/20250330T080026_T37PFQ_20250402/tiles/20250330T080026_T37PFQ_20250402_tile102_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.5_lon40.7/20250330T080026_T37PFQ_20250402/tiles/20250330T080026_T37PFQ_20250402_tile102_s2.tif
lat-23.0_lon119.5_20240128_T50KQV_t086,aoi_lat-23.0_lon119.5,20240128T015214_T50KQV_20240128,86,0.9187860917299986,mining/barren,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-23.0_lon119.5/20240128T015214_T50KQV_20240128/tiles/20240128T015214_T50KQV_20240128_tile086_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-23.0_lon119.5/20240128T015214_T50KQV_20240128/tiles/20240128T015214_T50KQV_20240128_tile086_s2.tif
lat23.5_lon58.5_20231226_T40QFL_t021,aoi_lat23.5_lon58.5,20231226T065718_T40QFL_20231226,21,0.7886072434484959,coastal/arid,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat23.5_lon58.5/20231226T065718_T40QFL_20231226/tiles/20231226T065718_T40QFL_20231226_tile021_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat23.5_lon58.5/20231226T065718_T40QFL_20231226/tiles/20231226T065718_T40QFL_20231226_tile021_s2.tif
lat-30.0_lon115.5_20260102_T50JLM_t202,aoi_lat-30.0_lon115.5,20260102T020710_T50JLM_20251231,202,0.9761027209460736,shrubland/mediterranean,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-30.0_lon115.5/20260102T020710_T50JLM_20251231/tiles/20260102T020710_T50JLM_20251231_tile202_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-30.0_lon115.5/20260102T020710_T50JLM_20251231/tiles/20260102T020710_T50JLM_20251231_tile202_s2.tif
lat13.5_lon40.7_20250330_T37PFQ_t212,aoi_lat13.5_lon40.7,20250330T080026_T37PFQ_20250402,212,0.9648581314831972,volcanic/barren,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.5_lon40.7/20250330T080026_T37PFQ_20250402/tiles/20250330T080026_T37PFQ_20250402_tile212_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.5_lon40.7/20250330T080026_T37PFQ_20250402/tiles/20250330T080026_T37PFQ_20250402_tile212_s2.tif
lat-33.5_lon19.5_20250123_T34HCJ_t214,aoi_lat-33.5_lon19.5,20250123T084427_T34HCJ_20250124,214,0.7511305529624224,shrubland/heathland,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-33.5_lon19.5/20250123T084427_T34HCJ_20250124/tiles/20250123T084427_T34HCJ_20250124_tile214_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-33.5_lon19.5/20250123T084427_T34HCJ_20250124/tiles/20250123T084427_T34HCJ_20250124_tile214_s2.tif
lat-29.5_lon142.0_20250123_T54JWN_t015,aoi_lat-29.5_lon142.0,20250123T010152_T54JWN_20250125,15,0.9588286895304918,desert/rock,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-29.5_lon142.0/20250123T010152_T54JWN_20250125/tiles/20250123T010152_T54JWN_20250125_tile015_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-29.5_lon142.0/20250123T010152_T54JWN_20250125/tiles/20250123T010152_T54JWN_20250125_tile015_s2.tif
lat-47.0_lon-69.0_20260106_T19GDJ_t132,aoi_lat-47.0_lon-69.0,20260106T143711_T19GDJ_20260106,132,0.9186283089220524,desert/rock,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-47.0_lon-69.0/20260106T143711_T19GDJ_20260106/tiles/20260106T143711_T19GDJ_20260106_tile132_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-47.0_lon-69.0/20260106T143711_T19GDJ_20260106/tiles/20260106T143711_T19GDJ_20260106_tile132_s2.tif
lat33.0_lon-115.5_20260130_T11SPS_t081,aoi_lat33.0_lon-115.5,20260130T182233_T11SPS_20260129,81,0.7549642026424408,cropland/irrigated,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat33.0_lon-115.5/20260130T182233_T11SPS_20260129/tiles/20260130T182233_T11SPS_20260129_tile081_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat33.0_lon-115.5/20260130T182233_T11SPS_20260129/tiles/20260130T182233_T11SPS_20260129_tile081_s2.tif
lat-50.0_lon-71.0_20240120_T19FCE_t105,aoi_lat-50.0_lon-71.0,20240120T140841_T19FCE_20240119,105,0.838627777993679,shrubland/subantarctic,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-50.0_lon-71.0/20240120T140841_T19FCE_20240119/tiles/20240120T140841_T19FCE_20240119_tile105_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-50.0_lon-71.0/20240120T140841_T19FCE_20240119/tiles/20240120T140841_T19FCE_20240119_tile105_s2.tif
lat-22.5_lon-68.5_20251030_T19KER_t163,aoi_lat-22.5_lon-68.5,20251030T145726_T19KER_20251029,163,0.9860970322042704,mining/barren,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-22.5_lon-68.5/20251030T145726_T19KER_20251029/tiles/20251030T145726_T19KER_20251029_tile163_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-22.5_lon-68.5/20251030T145726_T19KER_20251029/tiles/20251030T145726_T19KER_20251029_tile163_s2.tif
lat-30.0_lon115.5_20260102_T50JLM_t062,aoi_lat-30.0_lon115.5,20260102T020710_T50JLM_20251231,62,0.9693610277026892,shrubland/mediterranean,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-30.0_lon115.5/20260102T020710_T50JLM_20251231/tiles/20260102T020710_T50JLM_20251231_tile062_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-30.0_lon115.5/20260102T020710_T50JLM_20251231/tiles/20260102T020710_T50JLM_20251231_tile062_s2.tif
lat23.0_lon88.0_20231227_T45QXF_t101,aoi_lat23.0_lon88.0,20231227T043720_T45QXF_20231225,101,0.8802335038781166,cropland/rice,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat23.0_lon88.0/20231227T043720_T45QXF_20231225/tiles/20231227T043720_T45QXF_20231225_tile101_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat23.0_lon88.0/20231227T043720_T45QXF_20231225/tiles/20231227T043720_T45QXF_20231225_tile101_s2.tif
lat23.0_lon88.0_20231227_T45QXF_t036,aoi_lat23.0_lon88.0,20231227T043720_T45QXF_20231225,36,0.903525670990348,cropland/rice,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat23.0_lon88.0/20231227T043720_T45QXF_20231225/tiles/20231227T043720_T45QXF_20231225_tile036_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat23.0_lon88.0/20231227T043720_T45QXF_20231225/tiles/20231227T043720_T45QXF_20231225_tile036_s2.tif
lat13.5_lon40.7_20250330_T37PFQ_t033,aoi_lat13.5_lon40.7,20250330T080026_T37PFQ_20250402,33,0.8067819867283106,volcanic/barren,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.5_lon40.7/20250330T080026_T37PFQ_20250402/tiles/20250330T080026_T37PFQ_20250402_tile033_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.5_lon40.7/20250330T080026_T37PFQ_20250402/tiles/20250330T080026_T37PFQ_20250402_tile033_s2.tif
lat13.5_lon40.7_20250330_T37PFQ_t135,aoi_lat13.5_lon40.7,20250330T080026_T37PFQ_20250402,135,0.8931930772960186,volcanic/barren,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.5_lon40.7/20250330T080026_T37PFQ_20250402/tiles/20250330T080026_T37PFQ_20250402_tile135_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.5_lon40.7/20250330T080026_T37PFQ_20250402/tiles/20250330T080026_T37PFQ_20250402_tile135_s2.tif
lat23.5_lon58.5_20231226_T40QFL_t173,aoi_lat23.5_lon58.5,20231226T065718_T40QFL_20231226,173,0.7510540913790464,coastal/arid,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat23.5_lon58.5/20231226T065718_T40QFL_20231226/tiles/20231226T065718_T40QFL_20231226_tile173_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat23.5_lon58.5/20231226T065718_T40QFL_20231226/tiles/20231226T065718_T40QFL_20231226_tile173_s2.tif
lat-33.5_lon19.5_20250123_T34HCJ_t027,aoi_lat-33.5_lon19.5,20250123T084427_T34HCJ_20250124,27,0.8639092426747084,shrubland/heathland,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-33.5_lon19.5/20250123T084427_T34HCJ_20250124/tiles/20250123T084427_T34HCJ_20250124_tile027_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-33.5_lon19.5/20250123T084427_T34HCJ_20250124/tiles/20250123T084427_T34HCJ_20250124_tile027_s2.tif
lat37.5_lon-120.0_20250619_T10SGG_t036,aoi_lat37.5_lon-120.0,20250619T191233_T10SGG_20250619,36,0.9381903018802404,fire_scar,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.5_lon-120.0/20250619T191233_T10SGG_20250619/tiles/20250619T191233_T10SGG_20250619_tile036_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.5_lon-120.0/20250619T191233_T10SGG_20250619/tiles/20250619T191233_T10SGG_20250619_tile036_s2.tif
lat-47.0_lon-69.0_20260106_T19GDJ_t214,aoi_lat-47.0_lon-69.0,20260106T143711_T19GDJ_20260106,214,0.7788418252021074,desert/rock,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-47.0_lon-69.0/20260106T143711_T19GDJ_20260106/tiles/20260106T143711_T19GDJ_20260106_tile214_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-47.0_lon-69.0/20260106T143711_T19GDJ_20260106/tiles/20260106T143711_T19GDJ_20260106_tile214_s2.tif
lat-50.0_lon-71.0_20240120_T19FCE_t251,aoi_lat-50.0_lon-71.0,20240120T140841_T19FCE_20240119,251,0.8909812830388546,shrubland/subantarctic,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-50.0_lon-71.0/20240120T140841_T19FCE_20240119/tiles/20240120T140841_T19FCE_20240119_tile251_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-50.0_lon-71.0/20240120T140841_T19FCE_20240119/tiles/20240120T140841_T19FCE_20240119_tile251_s2.tif
lat-22.5_lon-68.5_20251030_T19KER_t066,aoi_lat-22.5_lon-68.5,20251030T145726_T19KER_20251029,66,0.9724836330860852,mining/barren,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-22.5_lon-68.5/20251030T145726_T19KER_20251029/tiles/20251030T145726_T19KER_20251029_tile066_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-22.5_lon-68.5/20251030T145726_T19KER_20251029/tiles/20251030T145726_T19KER_20251029_tile066_s2.tif
lat-22.5_lon-68.5_20251030_T19KER_t090,aoi_lat-22.5_lon-68.5,20251030T145726_T19KER_20251029,90,0.9026174880564212,mining/barren,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-22.5_lon-68.5/20251030T145726_T19KER_20251029/tiles/20251030T145726_T19KER_20251029_tile090_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-22.5_lon-68.5/20251030T145726_T19KER_20251029/tiles/20251030T145726_T19KER_20251029_tile090_s2.tif
lat-33.5_lon19.5_20250123_T34HCJ_t199,aoi_lat-33.5_lon19.5,20250123T084427_T34HCJ_20250124,199,0.9414074327796698,shrubland/heathland,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-33.5_lon19.5/20250123T084427_T34HCJ_20250124/tiles/20250123T084427_T34HCJ_20250124_tile199_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-33.5_lon19.5/20250123T084427_T34HCJ_20250124/tiles/20250123T084427_T34HCJ_20250124_tile199_s2.tif
lat34.5_lon52.5_20260130_T39SXU_t092,aoi_lat34.5_lon52.5,20260130T073223_T39SXU_20260128,92,0.95914495177567,desert/rock,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat34.5_lon52.5/20260130T073223_T39SXU_20260128/tiles/20260130T073223_T39SXU_20260128_tile092_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat34.5_lon52.5/20260130T073223_T39SXU_20260128/tiles/20260130T073223_T39SXU_20260128_tile092_s2.tif
lat13.5_lon40.7_20250330_T37PFQ_t103,aoi_lat13.5_lon40.7,20250330T080026_T37PFQ_20250402,103,0.8690662458539009,volcanic/barren,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.5_lon40.7/20250330T080026_T37PFQ_20250402/tiles/20250330T080026_T37PFQ_20250402_tile103_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.5_lon40.7/20250330T080026_T37PFQ_20250402/tiles/20250330T080026_T37PFQ_20250402_tile103_s2.tif
lat33.0_lon-115.5_20260130_T11SPS_t127,aoi_lat33.0_lon-115.5,20260130T182233_T11SPS_20260129,127,0.892634280025959,cropland/irrigated,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat33.0_lon-115.5/20260130T182233_T11SPS_20260129/tiles/20260130T182233_T11SPS_20260129_tile127_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat33.0_lon-115.5/20260130T182233_T11SPS_20260129/tiles/20260130T182233_T11SPS_20260129_tile127_s2.tif
lat-29.5_lon29.0_20250902_T35JPH_t106,aoi_lat-29.5_lon29.0,20250902T080404_T35JPH_20250902,106,0.8365602772682905,mountain/grassland,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-29.5_lon29.0/20250902T080404_T35JPH_20250902/tiles/20250902T080404_T35JPH_20250902_tile106_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-29.5_lon29.0/20250902T080404_T35JPH_20250902/tiles/20250902T080404_T35JPH_20250902_tile106_s2.tif
lat-29.5_lon28.5_20250902_T35JPH_t223,aoi_lat-29.5_lon28.5,20250902T080404_T35JPH_20250902,223,0.8138706460595131,grassland/alpine,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-29.5_lon28.5/20250902T080404_T35JPH_20250902/tiles/20250902T080404_T35JPH_20250902_tile223_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-29.5_lon28.5/20250902T080404_T35JPH_20250902/tiles/20250902T080404_T35JPH_20250902_tile223_s2.tif
lat-30.0_lon115.5_20260102_T50JLM_t118,aoi_lat-30.0_lon115.5,20260102T020710_T50JLM_20251231,118,0.9464627653360368,shrubland/mediterranean,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-30.0_lon115.5/20260102T020710_T50JLM_20251231/tiles/20260102T020710_T50JLM_20251231_tile118_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-30.0_lon115.5/20260102T020710_T50JLM_20251231/tiles/20260102T020710_T50JLM_20251231_tile118_s2.tif
lat33.0_lon-115.5_20260130_T11SPS_t147,aoi_lat33.0_lon-115.5,20260130T182233_T11SPS_20260129,147,0.8433900810778141,cropland/irrigated,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat33.0_lon-115.5/20260130T182233_T11SPS_20260129/tiles/20260130T182233_T11SPS_20260129_tile147_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat33.0_lon-115.5/20260130T182233_T11SPS_20260129/tiles/20260130T182233_T11SPS_20260129_tile147_s2.tif
lat-29.5_lon29.0_20250902_T35JPH_t284,aoi_lat-29.5_lon29.0,20250902T080404_T35JPH_20250902,284,0.9200906567275524,mountain/grassland,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-29.5_lon29.0/20250902T080404_T35JPH_20250902/tiles/20250902T080404_T35JPH_20250902_tile284_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-29.5_lon29.0/20250902T080404_T35JPH_20250902/tiles/20250902T080404_T35JPH_20250902_tile284_s2.tif
lat-29.5_lon28.5_20250902_T35JPH_t273,aoi_lat-29.5_lon28.5,20250902T080404_T35JPH_20250902,273,0.8640719782561064,grassland/alpine,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-29.5_lon28.5/20250902T080404_T35JPH_20250902/tiles/20250902T080404_T35JPH_20250902_tile273_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-29.5_lon28.5/20250902T080404_T35JPH_20250902/tiles/20250902T080404_T35JPH_20250902_tile273_s2.tif
lat21.0_lon17.5_20231203_T33QYD_t169,aoi_lat21.0_lon17.5,20231203T091242_T33QYD_20231204,169,0.7942296620458364,desert/rock,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat21.0_lon17.5/20231203T091242_T33QYD_20231204/tiles/20231203T091242_T33QYD_20231204_tile169_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat21.0_lon17.5/20231203T091242_T33QYD_20231204/tiles/20231203T091242_T33QYD_20231204_tile169_s2.tif
lat-30.0_lon115.5_20260102_T50JLM_t207,aoi_lat-30.0_lon115.5,20260102T020710_T50JLM_20251231,207,0.9724751617759466,shrubland/mediterranean,other,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-30.0_lon115.5/20260102T020710_T50JLM_20251231/tiles/20260102T020710_T50JLM_20251231_tile207_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat-30.0_lon115.5/20260102T020710_T50JLM_20251231/tiles/20260102T020710_T50JLM_20251231_tile207_s2.tif
